row_id,order_id ,cust_id ,created_date,created_at,item_id ,quantity ,delivery ,address_id 
871,ORD_00366,164,17-01-23,21:14:08,it021,6,0,164
872,ORD_00366,164,17-01-23,21:14:08,it036,4,0,164
873,ORD_00367,164,17-01-23,21:46:26,it003,1,1,164
874,ORD_00367,164,17-01-23,21:46:26,it015,6,1,164
875,ORD_00367,164,17-01-23,21:46:26,it033,6,1,164
876,ORD_00367,164,17-01-23,21:46:26,it009,1,1,164
877,ORD_00368,164,17-01-23,13:32:11,it009,3,1,164
878,ORD_00368,164,17-01-23,13:32:11,it030,8,1,164
879,ORD_00368,164,17-01-23,13:32:11,it006,9,1,164
880,ORD_00368,164,17-01-23,13:32:11,it035,5,1,164
881,ORD_00369,164,17-01-23,21:09:05,it021,3,0,164
882,ORD_00371,188,17-01-23,10:43:14,it023,6,1,188
883,ORD_00372,82,17-01-23,20:46:57,it029,10,1,82
884,ORD_00372,82,17-01-23,20:46:57,it031,3,1,82
885,ORD_00372,82,17-01-23,20:46:57,it037,7,1,82
886,ORD_00372,82,17-01-23,20:46:57,it028,2,1,82
887,ORD_00373,82,17-01-23,13:39:56,it003,2,0,82
888,ORD_00373,82,17-01-23,13:39:56,it011,6,0,82
889,ORD_00374,82,17-01-23,13:18:54,it025,5,1,82
890,ORD_00375,190,17-01-23,21:05:12,it030,5,1,190
891,ORD_00375,190,17-01-23,21:05:12,it001,8,1,190
892,ORD_00375,190,17-01-23,21:05:12,it010,3,1,190
893,ORD_00375,190,17-01-23,21:05:12,it012,1,1,190
894,ORD_00376,190,17-01-23,10:43:38,it026,5,0,190
895,ORD_00376,190,17-01-23,10:43:38,it035,10,0,190
896,ORD_00376,190,17-01-23,10:43:38,it024,6,0,190
897,ORD_00377,190,17-01-23,12:43:37,it017,2,1,190
898,ORD_00377,190,17-01-23,12:43:37,it022,3,1,190
899,ORD_00377,190,17-01-23,12:43:37,it008,2,1,190
900,ORD_00378,190,17-01-23,18:45:50,it002,10,1,190
901,ORD_00378,190,17-01-23,18:45:50,it002,3,1,190
902,ORD_00379,190,17-01-23,11:07:40,it024,1,0,190
903,ORD_00379,190,17-01-23,11:07:40,it015,3,0,190
904,ORD_00379,190,17-01-23,11:07:40,it015,6,0,190
905,ORD_00379,190,17-01-23,11:07:40,it019,7,0,190
906,ORD_00379,190,17-01-23,11:07:40,it035,5,0,190
907,ORD_00379,190,17-01-23,11:07:40,it004,2,0,190
908,ORD_00379,190,17-01-23,11:07:40,it010,2,0,190
909,ORD_00379,190,17-01-23,11:07:40,it007,5,0,190
910,ORD_00380,190,17-01-23,11:00:25,it026,6,0,190
911,ORD_00381,54,17-01-23,20:12:34,it032,9,1,54
912,ORD_00381,54,17-01-23,20:12:34,it010,6,1,54
913,ORD_00382,54,17-01-23,19:12:20,it019,2,1,54
914,ORD_00382,54,17-01-23,19:12:20,it036,4,1,54
915,ORD_00383,54,17-01-23,21:57:56,it021,3,0,54
916,ORD_00384,185,17-01-23,21:57:14,it002,1,1,185
917,ORD_00384,185,17-01-23,21:57:14,it007,7,1,185
918,ORD_00384,185,17-01-23,21:57:14,it034,1,1,185
919,ORD_00384,185,17-01-23,21:57:14,it017,4,1,185
920,ORD_00384,185,17-01-23,21:57:14,it029,6,1,185
921,ORD_00384,185,17-01-23,21:57:14,it029,5,1,185
922,ORD_00385,185,17-01-23,11:13:50,it025,3,1,185
923,ORD_00385,185,17-01-23,11:13:50,it002,7,1,185
924,ORD_00386,185,17-01-23,12:35:17,it029,7,0,185
925,ORD_00388,64,17-01-23,20:51:00,it002,7,1,64
926,ORD_00388,64,17-01-23,20:51:00,it005,5,1,64
927,ORD_00388,64,17-01-23,20:51:00,it019,2,1,64
928,ORD_00388,64,17-01-23,20:51:00,it037,4,1,64
929,ORD_00389,64,17-01-23,11:45:12,it031,3,0,64
930,ORD_00389,64,17-01-23,11:45:12,it015,2,0,64
931,ORD_00389,64,17-01-23,11:45:12,it005,6,0,64
932,ORD_00389,64,17-01-23,11:45:12,it007,5,0,64
933,ORD_00390,64,17-01-23,13:05:29,it022,2,0,64
934,ORD_00390,64,17-01-23,13:05:29,it018,5,0,64
935,ORD_00390,64,17-01-23,13:05:29,it003,2,0,64
936,ORD_00391,64,17-01-23,11:46:30,it020,1,1,64
937,ORD_00391,64,17-01-23,11:46:30,it012,2,1,64
938,ORD_00391,64,17-01-23,11:46:30,it005,5,1,64
939,ORD_00391,64,17-01-23,11:46:30,it013,5,1,64
940,ORD_00391,64,17-01-23,11:46:30,it026,8,1,64
941,ORD_00392,64,17-01-23,11:04:34,it021,4,1,64
942,ORD_00392,64,17-01-23,11:04:34,it015,6,1,64
943,ORD_00393,64,17-01-23,21:32:00,it004,9,0,64
944,ORD_00393,64,17-01-23,21:32:00,it023,9,0,64
945,ORD_00393,64,17-01-23,21:32:00,it013,3,0,64
946,ORD_00393,64,17-01-23,21:32:00,it006,5,0,64
947,ORD_00394,64,17-01-23,18:35:10,it026,3,1,64
948,ORD_00395,267,17-01-23,13:20:22,it004,3,1,267
949,ORD_00395,267,17-01-23,13:20:22,it035,7,1,267
950,ORD_00395,267,17-01-23,13:20:22,it011,5,1,267
951,ORD_00396,267,17-01-23,21:33:13,it014,1,0,267
952,ORD_00396,267,17-01-23,21:33:13,it008,10,0,267
953,ORD_00396,267,17-01-23,21:33:13,it025,4,0,267
954,ORD_00396,267,18-01-23,21:33:13,it019,4,0,267
955,ORD_00396,267,18-01-23,21:33:13,it015,5,0,267
956,ORD_00397,267,18-01-23,22:08:11,it024,4,1,267
957,ORD_00397,267,18-01-23,22:08:11,it013,2,1,267
958,ORD_00397,267,18-01-23,22:08:11,it022,2,1,267
959,ORD_00398,267,18-01-23,21:31:39,it025,5,1,267
960,ORD_00398,267,18-01-23,21:31:39,it009,2,1,267
961,ORD_00398,267,18-01-23,21:31:39,it030,3,1,267
962,ORD_00398,267,18-01-23,21:31:39,it013,10,1,267
963,ORD_00400,267,18-01-23,10:47:14,it021,5,0,267
964,ORD_00400,267,18-01-23,10:47:14,it013,4,0,267
965,ORD_00400,267,18-01-23,10:47:14,it005,2,0,267
966,ORD_00400,267,18-01-23,10:47:14,it015,6,0,267
967,ORD_00401,267,18-01-23,12:42:49,it008,3,1,267
968,ORD_00401,267,18-01-23,12:42:49,it024,6,1,267
969,ORD_00401,267,18-01-23,12:42:49,it025,2,1,267
970,ORD_00401,267,18-01-23,12:42:49,it024,3,1,267
971,ORD_00402,267,18-01-23,22:44:14,it013,4,1,267
972,ORD_00403,223,18-01-23,10:59:56,it021,7,0,223
973,ORD_00403,223,18-01-23,10:59:56,it011,4,0,223
974,ORD_00403,223,18-01-23,10:59:56,it019,1,0,223
975,ORD_00404,223,18-01-23,12:06:20,it036,1,1,223
976,ORD_00404,223,18-01-23,12:06:20,it031,3,1,223
977,ORD_00405,223,18-01-23,20:09:18,it016,8,1,223
978,ORD_00405,223,18-01-23,20:09:18,it032,2,1,223
979,ORD_00406,223,18-01-23,12:50:17,it013,3,0,223
980,ORD_00406,223,18-01-23,12:50:17,it036,10,0,223
981,ORD_00406,223,18-01-23,12:50:17,it015,3,0,223
982,ORD_00407,223,18-01-23,11:12:50,it020,1,1,223
983,ORD_00407,223,18-01-23,11:12:50,it026,1,1,223
984,ORD_00407,223,18-01-23,11:12:50,it011,4,1,223
985,ORD_00407,223,18-01-23,11:12:50,it026,3,1,223
986,ORD_00409,223,18-01-23,12:36:20,it025,7,0,223
987,ORD_00409,223,18-01-23,12:36:20,it007,2,0,223
988,ORD_00409,223,18-01-23,12:36:20,it003,4,0,223
989,ORD_00409,223,18-01-23,12:36:20,it007,3,0,223
990,ORD_00409,223,18-01-23,12:36:20,it017,4,0,223
991,ORD_00409,223,18-01-23,12:36:20,it020,2,0,223
992,ORD_00409,223,18-01-23,12:36:20,it021,2,0,223
993,ORD_00410,223,18-01-23,11:05:07,it016,5,0,223
994,ORD_00411,82,18-01-23,20:06:09,it005,9,1,82
995,ORD_00411,82,18-01-23,20:06:09,it007,2,1,82
996,ORD_00411,82,18-01-23,20:06:09,it016,6,1,82
997,ORD_00411,82,18-01-23,20:06:09,it006,2,1,82
998,ORD_00412,82,18-01-23,22:51:53,it014,4,1,82
999,ORD_00412,82,18-01-23,22:51:53,it017,6,1,82
1000,ORD_00412,82,18-01-23,22:51:53,it031,6,1,82
1001,ORD_00412,82,18-01-23,22:51:53,it016,6,1,82
1002,ORD_00412,82,18-01-23,22:51:53,it033,5,1,82
1003,ORD_00412,82,18-01-23,22:51:53,it026,6,1,82
1004,ORD_00412,82,18-01-23,22:51:53,it011,7,1,82
1005,ORD_00412,82,18-01-23,22:51:53,it014,2,1,82
1006,ORD_00413,82,18-01-23,22:11:40,it033,6,0,82
1007,ORD_00413,82,18-01-23,22:11:40,it015,5,0,82
1008,ORD_00414,82,18-01-23,19:47:15,it013,6,1,82
1009,ORD_00415,70,18-01-23,10:33:26,it028,6,1,70
1010,ORD_00415,70,18-01-23,10:33:26,it030,2,1,70
1011,ORD_00416,70,18-01-23,11:48:16,it001,1,0,70
1012,ORD_00416,70,18-01-23,11:48:16,it031,3,0,70
1013,ORD_00417,70,18-01-23,13:11:26,it030,9,1,70
1014,ORD_00418,35,18-01-23,18:56:47,it002,10,1,35
1015,ORD_00418,35,18-01-23,18:56:47,it005,5,1,35
1016,ORD_00418,35,18-01-23,18:56:47,it007,2,1,35
1017,ORD_00420,35,18-01-23,11:49:19,it004,1,0,35
1018,ORD_00420,35,18-01-23,11:49:19,it037,9,0,35
1019,ORD_00420,35,18-01-23,11:49:19,it028,1,0,35
1020,ORD_00420,35,18-01-23,11:49:19,it013,1,0,35
1021,ORD_00420,35,18-01-23,11:49:19,it009,5,0,35
1022,ORD_00421,35,18-01-23,11:40:38,it002,2,1,35
1023,ORD_00421,35,18-01-23,11:40:38,it023,9,1,35
1024,ORD_00422,35,18-01-23,11:58:19,it006,5,1,35
1025,ORD_00423,155,18-01-23,20:38:21,it027,10,0,155
1026,ORD_00423,155,18-01-23,20:38:21,it003,9,0,155
1027,ORD_00423,155,18-01-23,20:38:21,it003,10,0,155
1028,ORD_00423,155,18-01-23,20:38:21,it010,5,0,155
1029,ORD_00423,155,18-01-23,20:38:21,it018,1,0,155
1030,ORD_00423,155,18-01-23,20:38:21,it011,5,0,155
1031,ORD_00424,155,18-01-23,21:11:47,it021,2,1,155
1032,ORD_00424,155,18-01-23,21:11:47,it029,7,1,155
1033,ORD_00424,155,18-01-23,21:11:47,it002,3,1,155
1034,ORD_00425,155,18-01-23,19:49:28,it033,5,1,155
1035,ORD_00425,155,18-01-23,19:49:28,it015,2,1,155
1036,ORD_00426,155,18-01-23,20:48:30,it026,9,0,155
1037,ORD_00426,155,18-01-23,20:48:30,it010,4,0,155
1038,ORD_00427,155,19-01-23,13:48:31,it004,8,1,155
1039,ORD_00428,7,19-01-23,10:44:31,it024,9,1,7
1040,ORD_00428,7,19-01-23,10:44:31,it022,2,1,7
1041,ORD_00428,7,19-01-23,10:44:31,it010,1,1,7
1042,ORD_00429,7,19-01-23,12:19:35,it020,10,0,7
1043,ORD_00429,7,19-01-23,12:19:35,it008,7,0,7
1044,ORD_00429,7,19-01-23,12:19:35,it019,2,0,7
1045,ORD_00429,7,19-01-23,12:19:35,it001,6,0,7
1046,ORD_00429,7,19-01-23,12:19:35,it021,3,0,7
1047,ORD_00429,7,19-01-23,12:19:35,it027,7,0,7
1048,ORD_00430,7,19-01-23,10:50:51,it009,10,0,7
1049,ORD_00430,7,19-01-23,10:50:51,it027,9,0,7
1050,ORD_00431,7,19-01-23,12:18:22,it013,3,1,7
1051,ORD_00432,62,19-01-23,13:48:32,it007,2,1,62
1052,ORD_00432,62,19-01-23,13:48:32,it020,6,1,62
1053,ORD_00434,62,19-01-23,12:34:01,it030,7,1,62
1054,ORD_00434,62,19-01-23,12:34:01,it025,4,1,62
1055,ORD_00434,62,19-01-23,12:34:01,it035,7,1,62
1056,ORD_00435,62,19-01-23,20:17:24,it012,4,1,62
1057,ORD_00435,62,19-01-23,20:17:24,it030,8,1,62
1058,ORD_00435,62,19-01-23,20:17:24,it003,8,1,62
1059,ORD_00435,62,19-01-23,20:17:24,it004,5,1,62
1060,ORD_00436,62,19-01-23,18:40:15,it017,3,0,62
1061,ORD_00436,62,19-01-23,18:40:15,it032,6,0,62
1062,ORD_00437,62,19-01-23,19:22:10,it019,6,1,62
1063,ORD_00438,94,19-01-23,13:08:43,it010,9,1,94
1064,ORD_00438,94,19-01-23,13:08:43,it015,6,1,94
1065,ORD_00438,94,19-01-23,13:08:43,it003,5,1,94
1066,ORD_00438,94,19-01-23,13:08:43,it015,5,1,94
1067,ORD_00439,94,19-01-23,13:03:33,it017,6,0,94
1068,ORD_00440,87,19-01-23,19:19:05,it005,5,0,87
1069,ORD_00440,87,19-01-23,19:19:05,it004,8,0,87
1070,ORD_00440,87,19-01-23,19:19:05,it016,6,0,87
1071,ORD_00441,87,19-01-23,13:15:14,it007,9,1,87
1072,ORD_00441,87,19-01-23,13:15:14,it019,3,1,87
1073,ORD_00443,87,19-01-23,19:54:55,it024,8,0,87
1074,ORD_00444,263,19-01-23,13:33:42,it037,9,1,263
1075,ORD_00446,111,19-01-23,10:48:03,it034,3,0,111
1076,ORD_00446,111,19-01-23,10:48:03,it010,6,0,111
1077,ORD_00447,111,19-01-23,10:36:46,it037,5,1,111
1078,ORD_00447,111,19-01-23,10:36:46,it013,7,1,111
1079,ORD_00447,111,19-01-23,10:36:46,it003,5,1,111
1080,ORD_00448,111,19-01-23,13:44:28,it019,3,1,111
1081,ORD_00448,111,19-01-23,13:44:28,it009,6,1,111
1082,ORD_00448,111,19-01-23,13:44:28,it032,1,1,111
1083,ORD_00448,111,19-01-23,13:44:28,it016,3,1,111
1084,ORD_00450,111,19-01-23,13:10:27,it007,3,0,111
1085,ORD_00450,111,19-01-23,13:10:27,it027,4,0,111
1086,ORD_00452,111,19-01-23,13:51:47,it033,8,1,111
1087,ORD_00452,111,19-01-23,13:51:47,it037,6,1,111
1088,ORD_00452,111,19-01-23,13:51:47,it023,7,1,111
1089,ORD_00452,111,19-01-23,13:51:47,it026,6,1,111
1090,ORD_00454,111,19-01-23,21:06:55,it009,1,1,111
1091,ORD_00455,89,19-01-23,11:05:08,it009,9,1,89
1092,ORD_00455,89,19-01-23,11:05:08,it019,6,1,89
1093,ORD_00455,89,19-01-23,11:05:08,it021,5,1,89
1094,ORD_00457,89,19-01-23,12:37:17,it005,4,1,89
1095,ORD_00457,89,19-01-23,12:37:17,it012,5,1,89
1096,ORD_00458,89,19-01-23,12:23:56,it018,8,1,89
1097,ORD_00458,89,19-01-23,12:23:56,it026,1,1,89
1098,ORD_00459,89,19-01-23,18:50:49,it020,5,0,89
1099,ORD_00459,89,19-01-23,18:50:49,it018,1,0,89
1100,ORD_00460,89,19-01-23,11:00:51,it027,3,0,89
1101,ORD_00460,89,19-01-23,11:00:51,it029,4,0,89
1102,ORD_00461,89,19-01-23,19:17:14,it027,3,1,89
1103,ORD_00461,89,19-01-23,19:17:14,it036,9,1,89
1104,ORD_00461,89,19-01-23,19:17:14,it026,5,1,89
1105,ORD_00461,89,19-01-23,19:17:14,it002,3,1,89
1106,ORD_00462,89,19-01-23,13:42:13,it004,3,1,89
1107,ORD_00462,89,19-01-23,13:42:13,it033,10,1,89
1108,ORD_00462,89,19-01-23,13:42:13,it001,1,1,89
1109,ORD_00463,89,19-01-23,11:35:26,it032,5,0,89
1110,ORD_00463,89,19-01-23,11:35:26,it022,3,0,89
1111,ORD_00464,89,19-01-23,19:14:40,it035,6,1,89
1112,ORD_00464,89,19-01-23,19:14:40,it028,8,1,89
1113,ORD_00464,89,19-01-23,19:14:40,it005,1,1,89
1114,ORD_00464,89,19-01-23,19:14:40,it001,6,1,89
1115,ORD_00465,89,19-01-23,21:13:53,it005,10,1,89
1116,ORD_00465,89,19-01-23,21:13:53,it009,7,1,89
1117,ORD_00465,89,19-01-23,21:13:53,it035,1,1,89
1118,ORD_00466,89,19-01-23,10:35:31,it011,2,0,89
1119,ORD_00466,89,19-01-23,10:35:31,it029,8,0,89
1120,ORD_00466,89,19-01-23,10:35:31,it015,1,0,89
1121,ORD_00466,89,19-01-23,10:35:31,it003,4,0,89
1122,ORD_00467,89,19-01-23,19:17:10,it001,6,1,89
1123,ORD_00467,89,19-01-23,19:17:10,it012,1,1,89
1124,ORD_00467,89,19-01-23,19:17:10,it009,4,1,89
1125,ORD_00467,89,19-01-23,19:17:10,it023,6,1,89
1126,ORD_00468,89,19-01-23,22:43:50,it035,10,1,89
1127,ORD_00468,89,19-01-23,22:43:50,it011,3,1,89
1128,ORD_00468,89,19-01-23,22:43:50,it011,10,1,89
1129,ORD_00468,89,19-01-23,22:43:50,it010,4,1,89
1130,ORD_00469,89,19-01-23,12:05:16,it024,8,0,89
1131,ORD_00469,89,19-01-23,12:05:16,it034,4,0,89
1132,ORD_00470,89,19-01-23,10:34:14,it013,8,0,89
1133,ORD_00470,89,19-01-23,10:34:14,it010,10,0,89
1134,ORD_00471,89,19-01-23,20:36:22,it005,8,1,89
1135,ORD_00471,89,20-01-23,20:36:22,it025,4,1,89
1136,ORD_00471,89,20-01-23,20:36:22,it005,4,1,89
1137,ORD_00472,89,20-01-23,22:30:55,it002,4,1,89
1138,ORD_00472,89,20-01-23,22:30:55,it004,4,1,89
1139,ORD_00473,89,20-01-23,12:20:37,it029,4,0,89
1140,ORD_00473,89,20-01-23,12:20:37,it032,1,0,89
1141,ORD_00473,89,20-01-23,12:20:37,it025,6,0,89
1142,ORD_00474,89,20-01-23,12:26:26,it002,6,1,89
1143,ORD_00474,89,20-01-23,12:26:26,it007,6,1,89
1144,ORD_00475,89,20-01-23,19:50:17,it031,4,1,89
1145,ORD_00475,89,20-01-23,19:50:17,it010,9,1,89
1146,ORD_00476,89,20-01-23,21:02:10,it005,7,0,89
1147,ORD_00476,89,20-01-23,21:02:10,it006,6,0,89
1148,ORD_00476,89,20-01-23,21:02:10,it030,6,0,89
1149,ORD_00477,89,20-01-23,21:50:32,it035,5,1,89
1150,ORD_00478,24,20-01-23,13:49:51,it014,5,1,24
1151,ORD_00478,24,20-01-23,13:49:51,it029,8,1,24
1152,ORD_00478,24,20-01-23,13:49:51,it016,8,1,24
1153,ORD_00478,24,20-01-23,13:49:51,it037,6,1,24
1154,ORD_00478,24,20-01-23,13:49:51,it028,5,1,24
1155,ORD_00478,24,20-01-23,13:49:51,it032,10,1,24
1156,ORD_00479,24,20-01-23,13:14:06,it013,9,0,24
1157,ORD_00479,24,20-01-23,13:14:06,it007,1,0,24
1158,ORD_00480,24,20-01-23,21:08:39,it007,7,0,24
1159,ORD_00480,24,20-01-23,21:08:39,it034,7,0,24
1160,ORD_00481,24,20-01-23,13:02:58,it037,10,1,24
1161,ORD_00482,43,20-01-23,13:04:24,it005,4,1,43
1162,ORD_00482,43,20-01-23,13:04:24,it037,1,1,43
1163,ORD_00483,43,20-01-23,13:14:46,it010,4,0,43
1164,ORD_00483,43,20-01-23,13:14:46,it016,8,0,43
1165,ORD_00483,43,20-01-23,13:14:46,it018,8,0,43
1166,ORD_00483,43,20-01-23,13:14:46,it013,5,0,43
1167,ORD_00484,43,20-01-23,12:29:04,it019,10,1,43
1168,ORD_00484,43,20-01-23,12:29:04,it032,2,1,43
1169,ORD_00485,43,20-01-23,18:55:37,it005,6,1,43
1170,ORD_00485,43,20-01-23,18:55:37,it034,10,1,43
1171,ORD_00485,43,20-01-23,18:55:37,it017,8,1,43
1172,ORD_00486,43,20-01-23,19:49:19,it021,2,0,43
1173,ORD_00486,43,20-01-23,19:49:19,it033,2,0,43
1174,ORD_00486,43,20-01-23,19:49:19,it022,3,0,43
1175,ORD_00486,43,20-01-23,19:49:19,it011,2,0,43
1176,ORD_00486,43,20-01-23,19:49:19,it030,3,0,43
1177,ORD_00487,43,20-01-23,19:58:23,it032,6,1,43
1178,ORD_00487,43,20-01-23,19:58:23,it020,7,1,43
1179,ORD_00488,43,20-01-23,19:27:49,it006,6,1,43
1180,ORD_00490,143,20-01-23,20:03:20,it025,4,0,143
1181,ORD_00490,143,20-01-23,20:03:20,it033,7,0,143
1182,ORD_00490,143,20-01-23,20:03:20,it010,7,0,143
1183,ORD_00491,143,20-01-23,22:35:29,it035,8,1,143
1184,ORD_00491,143,20-01-23,22:35:29,it035,6,1,143
1185,ORD_00491,143,20-01-23,22:35:29,it031,1,1,143
1186,ORD_00492,143,20-01-23,13:33:59,it008,7,1,143
1187,ORD_00492,143,20-01-23,13:33:59,it003,9,1,143
1188,ORD_00492,143,20-01-23,13:33:59,it006,2,1,143
1189,ORD_00493,143,20-01-23,21:30:28,it011,8,0,143
1190,ORD_00493,143,20-01-23,21:30:28,it004,5,0,143
1191,ORD_00493,143,20-01-23,21:30:28,it001,6,0,143
1192,ORD_00493,143,20-01-23,21:30:28,it027,6,0,143
1193,ORD_00494,143,20-01-23,11:04:46,it020,3,1,143
1194,ORD_00495,8,20-01-23,13:51:52,it036,9,1,8
1195,ORD_00496,144,20-01-23,21:28:14,it036,9,0,144
1196,ORD_00496,144,20-01-23,21:28:14,it016,3,0,144
1197,ORD_00496,144,20-01-23,21:28:14,it022,8,0,144
1198,ORD_00496,144,20-01-23,21:28:14,it025,6,0,144
1199,ORD_00496,144,20-01-23,21:28:14,it035,7,0,144
1200,ORD_00496,144,20-01-23,21:28:14,it022,5,0,144
1201,ORD_00497,144,20-01-23,18:53:43,it037,4,1,144
1202,ORD_00500,266,20-01-23,12:17:57,it031,4,0,266
1203,ORD_00500,266,20-01-23,12:17:57,it004,3,0,266
1204,ORD_00500,266,20-01-23,12:17:57,it027,7,0,266
1205,ORD_00501,266,20-01-23,11:48:39,it019,7,1,266
1206,ORD_00501,266,20-01-23,11:48:39,it024,1,1,266
1207,ORD_00501,266,20-01-23,11:48:39,it001,3,1,266
1208,ORD_00502,266,20-01-23,22:37:37,it002,9,1,266
1209,ORD_00503,142,20-01-23,12:47:06,it034,9,0,142
1210,ORD_00503,142,20-01-23,12:47:06,it016,8,0,142
1211,ORD_00504,142,20-01-23,11:16:47,it008,6,1,142
1212,ORD_00504,142,20-01-23,11:16:47,it006,6,1,142
1213,ORD_00504,142,20-01-23,11:16:47,it019,5,1,142
1214,ORD_00504,142,20-01-23,11:16:47,it012,2,1,142
1215,ORD_00505,142,20-01-23,11:42:01,it018,7,1,142
1216,ORD_00506,233,20-01-23,18:45:48,it037,10,0,233
1217,ORD_00507,300,21-01-23,19:18:25,it016,2,1,300
1218,ORD_00507,300,21-01-23,19:18:25,it023,8,1,300
1219,ORD_00507,300,21-01-23,19:18:25,it001,3,1,300
1220,ORD_00507,300,21-01-23,19:18:25,it010,6,1,300
1221,ORD_00507,300,21-01-23,19:18:25,it011,6,1,300
1222,ORD_00508,300,21-01-23,22:37:44,it031,7,1,300
1223,ORD_00509,114,21-01-23,22:28:57,it014,5,0,114
1224,ORD_00509,114,21-01-23,22:28:57,it007,2,0,114
1225,ORD_00509,114,21-01-23,22:28:57,it016,5,0,114
1226,ORD_00509,114,21-01-23,22:28:57,it014,1,0,114
1227,ORD_00510,114,21-01-23,22:38:20,it015,9,0,114
1228,ORD_00510,114,21-01-23,22:38:20,it015,6,0,114
1229,ORD_00511,114,21-01-23,21:20:26,it022,3,1,114
1230,ORD_00511,114,21-01-23,21:20:26,it005,4,1,114
1231,ORD_00511,114,21-01-23,21:20:26,it034,6,1,114
1232,ORD_00512,114,21-01-23,19:06:02,it025,7,1,114
1233,ORD_00512,114,21-01-23,19:06:02,it024,2,1,114
1234,ORD_00513,114,21-01-23,21:01:01,it003,4,0,114
1235,ORD_00514,82,21-01-23,13:56:14,it026,8,1,82
1236,ORD_00514,82,21-01-23,13:56:14,it021,9,1,82
1237,ORD_00514,82,21-01-23,13:56:14,it029,1,1,82
1238,ORD_00515,82,21-01-23,13:05:43,it026,3,1,82
1239,ORD_00515,82,21-01-23,13:05:43,it032,5,1,82
1240,ORD_00516,82,21-01-23,12:48:49,it034,6,0,82
1241,ORD_00516,82,21-01-23,12:48:49,it022,9,0,82
1242,ORD_00516,82,21-01-23,12:48:49,it036,7,0,82
1243,ORD_00517,82,21-01-23,21:27:28,it015,4,1,82
1244,ORD_00517,82,21-01-23,21:27:28,it035,9,1,82
1245,ORD_00517,82,21-01-23,21:27:28,it035,3,1,82
1246,ORD_00517,82,21-01-23,21:27:28,it006,2,1,82
1247,ORD_00518,82,21-01-23,18:58:30,it035,5,1,82
1248,ORD_00518,82,21-01-23,18:58:30,it033,3,1,82
1249,ORD_00518,82,21-01-23,18:58:30,it028,9,1,82
1250,ORD_00519,82,21-01-23,12:14:23,it036,4,0,82
1251,ORD_00519,82,21-01-23,12:14:23,it011,5,0,82
1252,ORD_00519,82,21-01-23,12:14:23,it017,9,0,82
1253,ORD_00519,82,21-01-23,12:14:23,it026,7,0,82
1254,ORD_00519,82,21-01-23,12:14:23,it014,4,0,82
1255,ORD_00520,82,21-01-23,20:07:19,it004,4,0,82
1256,ORD_00520,82,21-01-23,20:07:19,it034,7,0,82
1257,ORD_00520,82,21-01-23,20:07:19,it005,3,0,82
1258,ORD_00521,82,21-01-23,18:45:07,it002,6,1,82
1259,ORD_00522,120,21-01-23,19:53:25,it010,1,1,120
1260,ORD_00522,120,21-01-23,19:53:25,it020,3,1,120
1261,ORD_00523,120,21-01-23,12:23:41,it013,10,0,120
1262,ORD_00523,120,21-01-23,12:23:41,it024,7,0,120
1263,ORD_00523,120,21-01-23,12:23:41,it010,6,0,120
1264,ORD_00523,120,21-01-23,12:23:41,it028,2,0,120
1265,ORD_00523,120,21-01-23,12:23:41,it019,2,0,120
1266,ORD_00524,120,21-01-23,12:38:05,it019,3,1,120
1267,ORD_00524,120,21-01-23,12:38:05,it004,7,1,120
1268,ORD_00524,120,21-01-23,12:38:05,it027,5,1,120
1269,ORD_00525,120,21-01-23,12:28:40,it011,6,1,120
1270,ORD_00525,120,21-01-23,12:28:40,it026,7,1,120
1271,ORD_00526,120,21-01-23,11:38:29,it008,3,0,120
1272,ORD_00526,120,21-01-23,11:38:29,it010,9,0,120
1273,ORD_00526,120,21-01-23,11:38:29,it003,7,0,120
1274,ORD_00527,120,21-01-23,20:38:09,it016,4,1,120
1275,ORD_00527,120,21-01-23,20:38:09,it031,7,1,120
1276,ORD_00527,120,21-01-23,20:38:09,it034,2,1,120
1277,ORD_00529,120,21-01-23,22:29:26,it006,4,0,120
1278,ORD_00530,57,21-01-23,20:34:53,it008,8,0,57
1279,ORD_00530,57,21-01-23,20:34:53,it015,10,0,57
1280,ORD_00530,57,21-01-23,20:34:53,it027,1,0,57
1281,ORD_00530,57,21-01-23,20:34:53,it024,6,0,57
1282,ORD_00531,57,21-01-23,22:36:31,it013,3,1,57
1283,ORD_00531,57,21-01-23,22:36:31,it006,10,1,57
1284,ORD_00531,57,21-01-23,22:36:31,it033,3,1,57
1285,ORD_00531,57,21-01-23,22:36:31,it008,2,1,57
1286,ORD_00531,57,21-01-23,22:36:31,it034,4,1,57
1287,ORD_00531,57,21-01-23,22:36:31,it037,6,1,57
1288,ORD_00531,57,21-01-23,22:36:31,it001,2,1,57
1289,ORD_00531,57,21-01-23,22:36:31,it005,8,1,57
1290,ORD_00532,57,21-01-23,18:52:30,it001,8,1,57
1291,ORD_00532,57,21-01-23,18:52:30,it029,1,1,57
1292,ORD_00532,57,21-01-23,18:52:30,it035,4,1,57
1293,ORD_00532,57,21-01-23,18:52:30,it023,2,1,57
1294,ORD_00533,57,21-01-23,11:11:24,it028,10,0,57
1295,ORD_00533,57,21-01-23,11:11:24,it020,6,0,57
1296,ORD_00533,57,21-01-23,11:11:24,it031,10,0,57
